acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.8909999999999999,['Doris Day'],0.28,219600,0.177,0,5wzjc23Qsn7wN75eLMvFEc,0.000161,11,0.114,-12.085,1,Secret Love,41,1953-11-09,0.0315,132.359,0.221,1953
0.965,['Billie Holiday'],0.54,221280,0.112,0,3mwIoHzwnTnGWjAUVqajLr,0.00872,10,0.207,-17.792,1,Stormy Weather,40,1953-03-01,0.0429,122.878,0.294,1953
0.687,"['Les Paul', 'Mary Ford']",0.695,127267,0.5820000000000001,0,0onHzLoj8yQbjbHtJzwjBx,0.00914,11,0.17800000000000002,-9.567,0,How High The Moon,39,1953-01-01,0.0381,118.88,0.8170000000000001,1953
0.986,"['Franz Liszt', 'Jorge Bolet']",0.259,294213,0.0332,0,0peVXz7bx2tRYiehqdv4Ge,0.93,8,0.0964,-25.424,1,"Liebestraum, S. 541, No. 3",39,1953,0.04,169.56400000000005,0.0365,1953
0.949,['Doris Day'],0.523,193173,0.476,0,1O3NJMZp1XLARqTJgY0REt,0.0556,4,0.486,-11.602,1,The Deadwood Stage (Whip-Crack-Away!),39,1953-11-09,0.0432,113.35,0.856,1953
0.217,"['Hünkar', 'Groza']",0.758,165000,0.57,1,6XiPBCchoIorzpxDuC0Xwz,0.0,4,0.0806,-11.951,0,Ay,38,1953-05-14,0.165,160.056,0.7659999999999999,1953
0.918,"['Les Paul', 'Mary Ford']",0.645,174600,0.165,0,3qhxI5f7klTVfK0iWYmKdM,0.000308,4,0.0829,-14.859000000000002,1,Vaya Con Dios,36,1953-01-01,0.0329,96.822,0.199,1953
0.924,['The Modern Jazz Quartet'],0.623,423627,0.193,0,1qKWDE2YOiFrUmgwoIFWDS,0.0318,5,0.0994,-16.192,0,Django - Instrumental,35,1953-06-25,0.0454,110.363,0.208,1953
0.846,['The Four Lads'],0.515,139933,0.362,0,38qLvs3obCzzePUxYLtAG7,3.66e-05,1,0.268,-10.843,1,Istanbul (Not Constantinople),34,1953,0.0324,161.334,0.89,1953
0.916,"['Chet Baker Quartet', 'Russ Freeman']",0.5329999999999999,158307,0.249,0,424VTAj3h5aro5oi3sFid8,0.925,5,0.0967,-15.731,0,Carson City Stage,33,1953,0.0414,145.53,0.581,1953
0.821,"['Doris Day', 'Howard Keel']",0.769,104000,0.389,0,2JatxywL67zhKIwP1nJx5O,0.0,2,0.342,-11.257,0,I Can Do Without You,33,1953-11-09,0.14400000000000002,93.048,0.8420000000000001,1953
0.746,"['Pietro Mascagni', 'Renato Cellini']",0.0834,227893,0.163,0,2TssIiPXhNjzSMbXTC82L1,0.925,5,0.246,-16.379,1,Cavalleria Rusticana: Intermezzo,31,1953,0.039,75.27600000000002,0.0394,1953
0.978,['Clifford Brown'],0.4920000000000001,221961,0.0859,0,2Wlfta7vocbOW32AH3wRe3,0.894,8,0.153,-13.397,1,Easy Livin,30,1953-01-01,0.0389,132.379,0.329,1953
0.918,['Yma Sumac'],0.312,221573,0.117,0,4syS07CCPFqZTIs9V5Femk,0.517,4,0.108,-16.326,0,Chuncho,30,1953-01-01,0.0431,139.84799999999998,0.0767,1953
0.993,"['Robert Schumann', 'Van Cliburn']",0.5920000000000001,183280,0.00908,0,61A6gn4tv1FEIDaV5sUVyc,0.907,5,0.126,-31.102,1,"No. 7, Träumerei",30,1953,0.0664,100.166,0.48,1953
0.7859999999999999,['Doris Day & With Orchestra'],0.5579999999999999,128667,0.422,0,6g6IumW57HO2qaxZ2mt8Vo,0.0,0,0.218,-9.403,1,Just Blew In from the Windy City,30,1953-11-09,0.203,201.582,0.7240000000000001,1953
0.977,['George Shearing'],0.414,182600,0.1,0,7q7MJhbsJiggp9e1qmfsBE,0.973,11,0.102,-22.945,1,I'll Never Smile Again,29,1953-01-01,0.0353,113.23,0.55,1953
0.963,['The Four Lads'],0.304,195133,0.292,0,3M6vVP9wlbGC10xZ654SDb,0.00024900000000000004,7,0.205,-12.813,1,Moments To Remember,29,1953,0.0278,84.022,0.376,1953
0.929,['Percy Faith & His Orchestra'],0.156,179667,0.34,0,0yLLm1xlkcms3pDhKCf8iv,0.939,2,0.449,-12.952,1,Non Dimenticar,29,1953,0.0317,81.86,0.124,1953
0.986,['Billie Holiday'],0.635,154773,0.182,0,7rvuYWWPi0m86nnxXYwWTT,0.00298,0,0.131,-14.633,0,Remember,29,1953-03-01,0.0568,80.654,0.674,1953
0.847,['Doris Day'],0.465,178200,0.196,0,5I1S1Nk018psfdZpQPKZUs,0.0,2,0.14800000000000002,-11.994000000000002,1,The Black Hills of Dakota,29,1953-11-09,0.0297,92.876,0.26,1953
0.794,['Charlie Parker'],0.415,196173,0.386,0,2Bvog4gLIRGhg0Mollyt7f,0.33,3,0.185,-11.441,1,Dancing In The Dark - With Studio Chatter,28,1953-09-23,0.0323,133.711,0.436,1953
0.92,['Nat King Cole'],0.349,191973,0.182,0,648TTtYB0bH0P8Hfy0FmkL,0.0152,5,0.14300000000000002,-13.507,1,Unforgettable,67,1954-01-01,0.031,136.094,0.17800000000000002,1954
0.782,"['Dean Martin', 'Dick Stabile And His Orchestra']",0.471,190400,0.146,0,4I4aQGNJ2HufloNtB65nxR,0.0,10,0.0888,-13.6,1,That's Amore,61,1954,0.0309,78.554,0.595,1954
0.825,['The Drifters'],0.578,158533,0.182,0,72Z28IsvEVLjSWdUKEQgZ0,5e-06,8,0.14400000000000002,-10.424,1,White Christmas,61,1954,0.0445,127.374,0.477,1954
0.972,['Judy Garland'],0.204,167467,0.161,0,3wAIcORchxdSkWv6v5AkaU,8.99e-05,8,0.121,-15.191,1,Over The Rainbow,59,1954-01-01,0.0336,82.009,0.316,1954
0.7090000000000001,['The Modern Jazz Quartet'],0.634,209400,0.327,0,4vWMrM0AwlhRlkAdQtC2zn,0.0131,0,0.158,-9.703,0,Softly As In A Morning Sunrise,55,1954,0.0551,80.825,0.498,1954
0.762,"['Bing Crosby', 'Peggy Lee', 'Danny Kaye', 'Trudy Stevens']",0.468,163240,0.256,0,3XTSSKo4x9g2Q3K3UyUOui,2e-05,7,0.465,-13.981,1,Snow,54,1954-01-01,0.0341,126.649,0.413,1954
0.728,['Dean Martin'],0.591,165133,0.246,0,3QyPsavxL681NX7SPVGd5T,1.01e-06,7,0.0753,-12.140999999999998,0,Sway (Quien Sera),54,1954,0.039,120.132,0.56,1954
0.792,['Dean Martin'],0.752,142507,0.33,0,7DuqCAxfOEKBfQgrnWfHrh,0.0,1,0.0574,-13.138,1,Mambo Italiano,54,1954,0.228,76.525,0.65,1954
0.851,['Dean Martin'],0.449,175400,0.136,0,0GdJAhyniLIGoFhKaSJrhb,0.0,2,0.107,-16.137999999999998,1,The Christmas Blues,54,1954,0.0381,71.635,0.426,1954
0.952,['Nat King Cole'],0.241,194987,0.237,0,5dae01pKNjRQtgOeAkFzPY,0.0,1,0.113,-12.201,1,Mona Lisa,54,1954-01-01,0.0371,174.578,0.303,1954
0.443,['Bing Crosby'],0.16,188400,0.234,0,1une3rqT2R9tsTOZWwzIrZ,1.6e-05,6,0.16699999999999998,-15.459,1,Count Your Blessings Instead Of Sheep,52,1954-01-01,0.0367,77.607,0.355,1954
0.8909999999999999,['Frank Sinatra'],0.257,150667,0.125,0,0x0ffSAP6PkdoDgHOfroof,0.0,11,0.108,-14.267,0,My Funny Valentine - Remastered,51,1954-01-01,0.0332,84.93,0.245,1954
0.8140000000000001,['Ella Fitzgerald'],0.6779999999999999,195427,0.467,0,2cvztQuBIxwV38kg1Ydaww,0.0,5,0.11,-5.1770000000000005,0,How High The Moon - 1st Take,49,1954-01-01,0.0994,112.846,0.625,1954
0.66,['Thelonious Monk Trio'],0.444,456360,0.339,0,2C3rh8eX5vltOmwrz9I78n,0.103,3,0.163,-16.936,1,Blue Monk - Rudy Van Gelder Remaster,49,1954,0.0418,142.112,0.6559999999999999,1954
0.972,"['Giacomo Puccini', 'Maria Callas', 'Tullio Serafin', 'Philharmonia Orchestra']",0.17,154507,0.108,0,78k57V2uo6Sm72j1H7Ih14,0.0715,8,0.153,-16.625999999999998,1,"Puccini: Gianni Schicchi, Act 1: ""O mio babbino caro"" (Lauretta)",49,1954,0.0424,74.536,0.0792,1954
0.968,['The Chordettes'],0.568,102000,0.0847,0,0fBZP1z5r7cbEm4cPFu6eD,0.0,7,0.588,-15.869000000000002,1,Hello! Ma Baby,48,1954-04-05,0.122,91.028,0.309,1954
0.7020000000000001,"['Clifford Brown', 'Max Roach Quintet']",0.654,410667,0.334,0,2oMaXY0yiWhAEWD7SutXh2,0.7140000000000001,8,0.114,-12.662,1,Joy Spring,48,1954-12-01,0.0521,81.544,0.6970000000000001,1954
0.932,['Nat King Cole'],0.388,164400,0.275,0,2Gd007dAbihobxsTG9m7cZ,0.0,10,0.101,-11.248,1,Pretend,48,1954-01-01,0.0294,83.029,0.311,1954
0.8059999999999999,"['Ella Fitzgerald', 'Ray Charles Singers']",0.564,186027,0.465,0,6vubuLvaXL1bO4hQbAzG2E,0.0,6,0.0868,-6.6560000000000015,1,Smooth Sailing,48,1954-01-01,0.0475,118.713,0.544,1954
0.87,"['Rosemary Clooney', 'Percy Faith & His Orchestra']",0.374,161160,0.301,0,6EAu25LT3JAlO585PFkLhB,4.09e-06,8,0.133,-8.675,1,Snow (with Percy Faith & His Orchestra),47,1954-10-25,0.0334,120.791,0.34600000000000003,1954
0.813,"['Sarah Vaughan', 'Clifford Brown']",0.578,240867,0.35100000000000003,0,5z161QQZMgQxSILnv3QoJk,0.0,11,0.123,-12.432,0,Lullaby Of Birdland,47,1954-12-01,0.101,122.712,0.476,1954
0.639,['Ray Price'],0.515,176627,0.603,0,361wxJRa6M2sH1Epy2MAC1,0.0,10,0.121,-6.246,1,Heartaches By The Number,46,1954,0.0318,127.151,0.892,1954
0.823,['Cuco Sánchez'],0.41,131067,0.0834,0,6CSrPDQF938mg8CaOT89xt,0.0,4,0.189,-13.234000000000002,1,Cama de Piedra,46,1954,0.0522,182.187,0.752,1954
0.935,['Cuco Sánchez'],0.451,169640,0.0248,0,4zbXcjtqBCRpVW2XvqUBVD,0.0,0,0.109,-17.694000000000006,1,Fallaste Corazón / Del Cielo Cayó una Rosa,45,1954,0.0557,70.578,0.261,1954
0.8909999999999999,['Frank Sinatra'],0.48,172560,0.211,0,0UgJXbeHm3KBKRaRyh7Tc2,0.0,10,0.191,-13.101,0,I Get A Kick Out Of You - Remastered,44,1954-01-01,0.0346,143.524,0.528,1954
0.883,['Ben Webster'],0.461,181827,0.0682,0,4GexggWZGdd0ER5wBAtuwF,0.0806,3,0.127,-16.664,1,Tenderly,44,1954-01-01,0.0626,135.9,0.234,1954
0.923,['Dean Martin'],0.55,158373,0.187,0,2SbK9kjLI9iploiiGrqvi4,0.0,10,0.343,-12.406,1,I'd Cry Like A Baby,42,1954,0.0324,84.868,0.513,1954
0.967,['Nat King Cole'],0.333,197200,0.126,0,01JYtQf53bne6dOGzrneNU,1.77e-05,8,0.155,-13.425,1,Red Sails In The Sunset,42,1954-01-01,0.0293,143.99,0.252,1954
0.825,"['Rosemary Clooney', 'Betty Clooney', 'Paul Weston And His Orchestra']",0.715,164707,0.298,0,7ulfzXGryvQwmpaiuaAkVC,0.0,8,0.0794,-9.095,1,Sisters (with Betty Clooney & Paul Weston & His Orchestra),41,1954-10-25,0.0673,125.655,0.501,1954
0.735,['Danny Kaye'],0.6609999999999999,157267,0.14800000000000002,0,2RwdlaQgNSoxn3pTp3ForR,0.0,8,0.232,-13.962,1,The Best Things Happen While You're Dancing,41,1954-01-01,0.044,116.818,0.408,1954
0.963,['Julie London'],0.581,149827,0.0543,0,6crfO56bDm0RjpctUuGs5X,0.00027400000000000005,0,0.0968,-14.595,1,I'm In The Mood For Love,64,1955-12-01,0.0466,124.185,0.175,1955
0.205,['Bill Haley & His Comets'],0.8109999999999999,129893,0.8590000000000001,0,1uRKT2LRANv4baowBWHfDS,3.73e-06,9,0.0761,-6.317,1,(We're Gonna) Rock Around The Clock,63,1955-12-19,0.168,90.686,0.784,1955
0.964,['Julie London'],0.495,178573,0.0688,0,7f6AAixCrVar1ZY7RPHDfM,0.00227,4,0.112,-14.927,0,Cry Me A River,61,1955-12-01,0.0546,120.901,0.162,1955
0.958,['Julie London'],0.49,147413,0.0671,0,1xlyVmdCo5lMRIzuMlAUF7,0.000968,10,0.109,-15.671,0,I'm Glad There Is You,60,1955-12-01,0.0401,125.401,0.166,1955
0.856,['Frank Sinatra'],0.29,180933,0.0874,0,0Hsc0sIaxOxXBZbT3ms2oj,0.000957,0,0.109,-16.119,1,In The Wee Small Hours Of The Morning - Remastered 1998,60,1955,0.0346,114.997,0.0734,1955
0.899,['Javier Solís'],0.458,180133,0.425,0,4leHHwUSR0Vm5rjYvHhBEU,0.0,4,0.152,-9.229,0,En Tu Pelo,58,1955,0.0351,145.366,0.818,1955
0.84,['Chet Baker'],0.521,223707,0.37,0,0UZFhlhUMrYyzzyOHkylM3,0.000807,0,0.108,-9.345,1,Let's Get Lost,56,1955-01-01,0.03,78.12,0.55,1955
0.757,['Tennessee Ernie Ford'],0.667,155902,0.25,0,4KM77RUl2IKdXGhtOBbKIS,0.0,11,0.25,-18.533,1,Sixteen Tons,55,1955-04-10,0.217,144.145,0.412,1955
0.973,['Sarah Vaughan'],0.38,200440,0.155,0,56IQUfsUskt9VHe6YM6kue,1.7e-05,1,0.0977,-11.977,1,Black Coffee,54,1955-04-12,0.0311,94.23,0.127,1955
0.206,['Bill Haley & His Comets'],0.662,149467,0.794,0,5z2Gef9D3UgRquZXe7UUW4,0.0,5,0.149,-6.942,1,"Shake, Rattle And Roll",54,1955-12-19,0.152,168.106,0.841,1955
0.6920000000000001,['Sonny Rollins'],0.394,378960,0.441,0,3AJSnSiVDz37q85LP2Rop0,0.0375,8,0.105,-14.237,1,There's No Business Like Show Business,52,1955,0.0371,90.05799999999998,0.629,1955
0.542,['Louis Armstrong'],0.629,314573,0.409,0,29smitXJBJ4tXKxdHCn0HF,9.84e-06,8,0.146,-8.945,1,All That Meat And No Potatoes,49,1955,0.124,109.679,0.613,1955
0.928,['Margaret Whiting'],0.236,176973,0.173,0,5j9HUr2izjXctYvgKF4GoW,0.0006230000000000001,6,0.239,-13.844,1,Time After Time,49,1955-01-01,0.0319,82.34200000000001,0.279,1955
0.633,"['Clifford Brown', 'Max Roach Quintet']",0.562,297040,0.447,0,7iOTBeLm5qR9N23fjQy8Kl,0.125,8,0.0884,-9.363,1,Sandu,49,1955-01-01,0.0636,68.957,0.471,1955
0.991,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Orchestra Del Teatro Alla Scala, Milano']",0.207,287907,0.17,0,69EKwvg7nkdOO3RmeUMJZG,0.0243,1,0.0804,-11.784,1,"Puccini: Madama Butterfly, Act 2: ""Un bel di vedremo"" (Butterfly)",49,1955,0.0404,77.235,0.0827,1955
0.965,"['Dave Brubeck', 'The Dave Brubeck Quartet']",0.6679999999999999,212693,0.0829,0,1u1yAXbpeZbObTD7OvaKa3,0.101,10,0.106,-16.429000000000002,0,Audrey,46,1955,0.0392,96.553,0.585,1955
0.938,['Javier Solís'],0.441,132800,0.263,0,60TNuPO8CKIjHstvZ9y5JN,1.3800000000000007e-05,0,0.131,-9.718,0,Te Amaré Toda la Vida,46,1955,0.0345,108.199,0.574,1955
0.634,['Jonny Bombastic'],0.63,159884,0.856,0,6DKn746e2xiOIe8nNsd72S,0.00195,5,0.243,-2.511,0,Johnny be good - Radio Version,44,1955,0.0523,167.641,0.931,1955
0.809,['Patti Page'],0.468,160667,0.555,0,5LxIJ2qROB08gCoFErmypW,0.0,6,0.745,-7.899,1,Santa Claus Is Coming To Town,44,1955-09-01,0.0446,83.339,0.871,1955
0.954,['Louis Armstrong'],0.624,186573,0.272,0,6CpHznEM3XknffOqhduhg0,1.57e-06,5,0.434,-10.26,0,Kiss Of Fire,44,1955-01-01,0.0728,97.965,0.563,1955
0.935,['Javier Solís'],0.402,181133,0.21,0,3tQSMWkK9HisyifkCa0Krq,4.71e-06,10,0.4,-9.086,1,Échame a Mí la Culpa,44,1955,0.0378,93.19,0.403,1955
0.94,['Helen Merrill'],0.4270000000000001,187267,0.15,0,7G7aecTWvlnJoLUJi7tn7f,0.00784,5,0.101,-16.863,1,Anything Goes,43,1955-01-01,0.0321,84.63,0.441,1955
0.8809999999999999,['Dave Brubeck'],0.637,358693,0.257,0,6yDiiNxjRpAglPGQhh1hkk,0.706,10,0.975,-17.527,0,Besame Mucho,43,1955,0.0549,126.544,0.304,1955
0.92,['Charlie Parker'],0.523,192186,0.33,0,35hrtW3WmLUVn32cOjFa6f,0.0103,0,0.0808,-10.549,0,Billie's Bounce - Original,42,1955-01-01,0.0435,159.94899999999996,0.7070000000000001,1955
0.915,['Javier Solís'],0.498,199120,0.257,0,7bXdD8PT6DfwQQC9zwFVB4,0.00022,10,0.0998,-9.735,1,Sabrás Que Te Quiero,42,1955,0.0344,101.027,0.368,1955
0.66,"['Clifford Brown', 'Max Roach Quintet']",0.648,336160,0.444,0,0TqIWD1VyKeWwuQ5IPElnH,0.000814,1,0.109,-10.656,0,George's Dilemma,41,1955-01-01,0.0436,77.206,0.725,1955
0.912,"[""Anita O'Day""]",0.647,160853,0.175,0,3lXgCSYCH9wCTHHLnpBzig,1.77e-06,5,0.0822,-17.677,0,Beautiful Love,41,1955-01-01,0.0395,82.635,0.573,1955
0.688,['Javier Solís'],0.456,208720,0.32,0,7jmchRphZBajTUO88UtL3L,0.0,0,0.131,-8.701,1,Cuando Tú Me Quieras,41,1955,0.035,88.027,0.293,1955
0.952,['Erroll Garner'],0.431,171000,0.161,0,6oanIhkNbxXnX19RTtkpEL,0.799,10,0.106,-17.707,0,Misty,40,1955-01-01,0.0389,98.018,0.173,1955
0.416,"['Clifford Brown', 'Max Roach Quintet']",0.434,344293,0.6629999999999999,0,0BNrLm5na6f7witHj8769E,0.00645,3,0.0921,-8.992,1,Cherokee,40,1955-01-01,0.048,86.92399999999998,0.636,1955
0.452,['Frank Sinatra'],0.585,223760,0.247,0,3aEJMh1cXKEjgh52claxQp,8.85e-06,1,0.107,-12.612,1,I've Got You Under My Skin - Remastered 1998,67,1956-03,0.04,127.15,0.591,1956
0.383,['Frank Sinatra'],0.5770000000000001,177400,0.306,0,2WaYW84yWij5NSCpgSeU2R,0.0,9,0.18,-11.559,1,You Make Me Feel So Young - Remastered 1998,66,1956-03,0.0427,125.166,0.568,1956
0.94,['Chet Baker'],0.532,201440,0.0657,0,0F845nujLVqCb0XMZCh5Pc,0.00488,0,0.0946,-19.136,0,I Fall In Love Too Easily - Vocal Version,65,1956,0.0406,128.607,0.292,1956
0.982,['Billie Holiday'],0.639,207827,0.269,0,1pZn8AX1WulW8IO338hE5D,0.12,8,0.141,-11.435,1,Blue Moon,63,1956-01-01,0.0698,124.866,0.539,1956
0.885,['Harry Belafonte'],0.797,183133,0.105,0,4fHDlIntTsRGSyTg5UYZYC,0.000116,1,0.108,-16.881,1,Banana Boat (Day-O),62,1956,0.0969,122.545,0.419,1956
0.941,['Chet Baker'],0.438,141133,0.007559999999999998,0,4l9hml2UCnxoNI3yCdL1BW,0.00643,0,0.109,-26.44,0,My Funny Valentine,62,1956,0.0382,133.32,0.277,1956
0.923,['Chet Baker'],0.499,215467,0.0341,0,06UkYE0SZ3Y8zGRFOuWGAe,5.27e-05,8,0.131,-22.31,1,It's Always You - Vocal Version,61,1956,0.0417,81.735,0.31,1956
0.654,['Elvis Presley'],0.557,119200,0.66,0,47gmoUrZV3w20JAnQOZMcO,1.66e-06,2,0.138,-7.706,1,Blue Suede Shoes,61,1956-03-23,0.056,95.252,0.962,1956
0.922,['Chet Baker'],0.442,179640,0.033,0,4gFlHAye7To29Fs4UszQUH,0.000171,10,0.151,-23.063,1,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,60,1956,0.041,103.34,0.21,1956
0.98,['Billie Holiday'],0.438,195587,0.0865,0,1wAURZCIA0k5RNwaJN3dH3,5.7399999999999986e-05,0,0.103,-16.593,1,I'll Look Around,59,1956-01-01,0.0334,69.804,0.315,1956
0.977,['Oscar Peterson'],0.551,146093,0.114,0,78ntGe4xyecZHg9exQWwK6,0.8740000000000001,3,0.141,-24.78,0,Blue And Sentimental,59,1956-01-01,0.0451,70.141,0.124,1956
0.6759999999999999,['Frank Sinatra'],0.547,162840,0.208,0,3YCbx1QqGrnxMsPEZLC1CT,0.0,9,0.1,-13.458,1,Love Is Here To Stay - Remastered 1998,58,1956-03,0.0334,108.999,0.424,1956
0.971,['Ella Fitzgerald'],0.344,423493,0.108,0,0gE63HwMeWgK30ONO4witM,0.0,5,0.0961,-16.631,1,"Bewitched, Bothered, And Bewildered",57,1956-01-01,0.0475,61.188,0.263,1956
0.633,['Chet Baker'],0.643,183893,0.175,0,2d64G7VaZdHQuAquz5HQNu,4.24e-05,5,0.14300000000000002,-16.813,0,That Old Feeling,57,1956,0.0391,78.031,0.642,1956
0.934,['Chet Baker'],0.626,184467,0.152,0,3pfbQmD5xGH9Tcc7GqGfSL,6.05e-05,5,0.12,-14.182,0,But Not For Me - Vocal Version,56,1956,0.0405,82.17399999999998,0.545,1956
0.6829999999999999,"['Louis Prima', 'Keely Smith', 'Sam Butera & The Witnesses']",0.519,284893,0.638,0,0NI42v4l2AxIbgoIrWKiBU,0.0,8,0.0561,-5.226,1,Just A Gigolo / I Ain't Got Nobody - Medley / Remastered,55,1956-11-01,0.0942,124.878,0.67,1956
0.958,['Billie Holiday'],0.5870000000000001,224333,0.098,0,6o5RbQYhmF4yRRw7ZArxGL,7.000000000000003e-06,10,0.114,-15.196,0,Autumn In New York,54,1956-01-01,0.0607,71.523,0.28800000000000003,1956
0.942,['Ella Fitzgerald'],0.188,235200,0.192,0,0uqoRVmmU2WM9iDgQBf23R,9.53e-06,7,0.166,-14.204,0,My Funny Valentine,54,1956-01-01,0.0339,86.169,0.145,1956
0.878,['Ella Fitzgerald'],0.184,224227,0.292,0,4y8icjzu6fZP503Mg31Tpn,0.000258,7,0.34600000000000003,-12.246,1,My Romance,54,1956-01-01,0.0312,75.63,0.14300000000000002,1956
0.812,['The Platters'],0.359,167800,0.272,0,1ntGJDSakqsaw1KhptKrB5,0.0,10,0.095,-8.392999999999999,1,My Prayer,53,1956-09-10,0.0294,109.249,0.254,1956
0.952,['Elvis Presley'],0.419,162213,0.1,0,6VqCe4PcokSekHPJQaDx0B,0.449,9,0.112,-22.829,0,Blue Moon - Take 9/M,53,1956-03-23,0.0415,129.803,0.256,1956
0.984,['Billie Holiday'],0.462,207600,0.15,0,30QD4VRP9yEneOh0eGTrtJ,0.000902,8,0.105,-13.531,1,Solitude,52,1956-01-01,0.0522,98.66,0.19,1956
0.938,['Chet Baker'],0.501,166760,0.0454,0,4m6OC8u2rC6LMFtFWsME7d,3.76e-05,0,0.2,-18.783,1,Time After Time - Vocal Version,52,1956,0.0388,99.783,0.255,1956
0.95,['Hank Williams'],0.349,165960,0.265,0,675n4cfx308vwH0VBGqEOM,0.000118,7,0.165,-11.380999999999998,1,I Saw The Light - Single Version,51,1956-01-01,0.0324,204.656,0.48,1956
0.867,['Ella Fitzgerald'],0.43,171533,0.278,0,05oSjoXe7R0PBuzNifL49W,0.0,10,0.0892,-11.064,1,Manhattan,51,1956-01-01,0.0357,113.579,0.415,1956
0.669,['Otis Rush'],0.5660000000000001,163440,0.424,0,7pzDaHQx6WFWtdx9PLPxcx,0.00456,7,0.175,-8.689,0,Double Trouble,51,1956,0.0392,105.768,0.431,1956
0.68,['Elvis Presley'],0.635,117560,0.618,0,6ePcDDP1t0GHmIQSBd7FwY,0.0,7,0.189,-8.619,0,Tutti Frutti,51,1956-03-23,0.0589,114.188,0.912,1956
0.6890000000000001,"['Louis Prima', 'Keely Smith', 'Sam Butera & The Witnesses']",0.544,180093,0.459,0,7LYfx4uOewuMJnkAN4xHlj,0.0,3,0.0346,-8.068999999999999,1,Buona Sera - Remastered 2002,50,1956-11-01,0.0524,99.175,0.85,1956
0.863,"['Julie London', 'Robert Norberg']",0.496,118613,0.218,0,4lsxEmZZut8RqlZ70gjdYN,0.0,7,0.154,-9.999,1,Warm December - Remastered,50,1956,0.0376,119.179,0.4320000000000001,1956
0.877,['Ella Fitzgerald'],0.466,241613,0.0456,0,1NV8LlaC1InXaDQOcMBQTg,0.0,8,0.129,-20.84,1,I Get A Kick Out Of You,50,1956-01-01,0.0416,130.752,0.366,1956
0.643,['Bobby Helms'],0.754,130973,0.424,0,7vQbuQcyTflfCIOu3Uzzya,0.0,2,0.0652,-8.463,1,Jingle Bell Rock,85,1957-12-02,0.0363,119.705,0.8059999999999999,1957
0.9,['Elvis Presley'],0.465,129173,0.27,0,3QiAAp20rPC3dcAtKtMaqQ,0.00104,4,0.145,-16.660999999999998,1,Blue Christmas,79,1957-10-15,0.0425,94.518,0.58,1957
0.913,"['Ella Fitzgerald', 'Louis Armstrong']",0.443,185160,0.104,0,78MI7mu1LV1k4IA2HzKmHe,0.0,0,0.191,-17.042,1,Dream A Little Dream Of Me - Single Version,73,1957-01-01,0.101,76.497,0.394,1957
0.804,['Frank Sinatra'],0.607,136427,0.103,0,7faDzZnZYqTyYThx2sbHVQ,0.0,9,0.076,-14.405,1,Mistletoe And Holly - Remastered 1999,72,1957-09,0.0404,110.378,0.341,1957
0.956,['Frank Sinatra'],0.17600000000000002,161373,0.153,0,6keKIzkXWdbwJWMBJQUwYl,0.00012,0,0.158,-15.969,1,The First Noel - Remastered 1999,71,1957-09,0.0365,84.741,0.157,1957
0.968,['Elvis Presley'],0.575,115827,0.236,0,7n7VsX3sv66znBwA8b5uhp,0.0178,2,0.105,-16.982,1,Here Comes Santa Claus (Right Down Santa Claus Lane),71,1957-10-15,0.0422,79.57600000000002,0.8290000000000001,1957
0.913,['Frank Sinatra'],0.262,206600,0.13699999999999998,0,2FPfeYlrbSBR8PwCU0zaqq,6.74e-06,8,0.267,-15.235,1,Have Yourself A Merry Little Christmas - Remastered,70,1957-09,0.0344,92.183,0.28800000000000003,1957
0.727,['Frank Sinatra'],0.512,120693,0.339,0,4HEOgBHRCExyYVeTyrXsnL,0.0,8,0.0977,-13.119000000000002,1,Jingle Bells - Remastered 1999,69,1957-09,0.0498,174.609,0.951,1957
0.984,['Elvis Presley'],0.325,155493,0.0409,0,6Ai7PiAjnb4eIiC05By0i4,0.000585,2,0.109,-19.102,1,O Little Town of Bethlehem,68,1957-10-15,0.0359,99.286,0.212,1957
0.833,['Ray Charles'],0.556,171467,0.61,0,2xar08Fq5xra2KKZs5Bw9j,2.22e-06,9,0.258,-4.729,1,I've Got a Woman,66,1957-01-01,0.213,199.373,0.665,1957
0.452,"['Louis Prima', 'Sam Butera & The Witnesses']",0.515,141667,0.408,0,4tmy6FB76bR5eLmx0zO1mn,0.0,8,0.0682,-11.96,1,Pennies From Heaven,65,1957,0.194,185.767,0.915,1957
0.989,['Billie Holiday'],0.355,211533,0.0304,0,4smkJW6uzoHxGReZqqwHS5,0.0555,1,0.116,-20.479,1,I'll Be Seeing You,65,1957-01-01,0.0361,90.495,0.188,1957
0.882,['Frank Sinatra'],0.26,141040,0.188,0,2BLwLAc1swTc4TC7K3J506,0.0,5,0.116,-13.117,1,Hark! The Herald Angels Sing - Remastered,64,1957-09,0.0301,86.087,0.238,1957
0.7929999999999999,['Little Richard'],0.555,144227,0.6579999999999999,0,2iXcvnD3d1gfLBum0cE5Eg,0.0,5,0.118,-3.866,1,Tutti Frutti,64,1957-03,0.0541,184.835,0.937,1957
